3.500000000000000000e+02;4.072929175540226652e+02;4.563352997150856254e+02;4.898717474235544387e+02;5.025171061579971479e+02;4.914059950468860620e+02;4.565384140902211243e+02;4.007797441595300825e+02;3.295151397762448369e+02;2.500000000000000284e+02
3.500000000000000000e+02;4.039346594292501322e+02;4.500238389579995442e+02;4.813683393486995783e+02;4.928473872761385337e+02;4.817362761650275047e+02;4.480350060153662639e+02;3.944682834024440012e+02;3.261568816514723608e+02;2.500000000000000284e+02
3.500000000000000000e+02;4.007412731380915716e+02;4.440222358917583279e+02;4.732824014113922999e+02;4.836523979187388136e+02;4.725412868076276709e+02;4.399490680780589855e+02;3.884666803362027849e+02;3.229634953603138001e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.977046643886523043e+02;4.383152782236344365e+02;4.655934381450843489e+02;4.749088315011756549e+02;4.637977203900645691e+02;4.322601048117509777e+02;3.827597226680788935e+02;3.199268866108745328e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.948171362738418111e+02;4.328885005000358888e+02;4.582819602968730806e+02;4.665945256627666140e+02;4.554834145516555282e+02;4.249486269635397093e+02;3.773329449444803458e+02;3.170393584960640396e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.920713697619851814e+02;4.277281474408504209e+02;4.513294354279965432e+02;4.586884060917245165e+02;4.475772949806133738e+02;4.179961020946631720e+02;3.721725918852948780e+02;3.142935919842074100e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.894604051452378712e+02;4.228211390738692899e+02;4.447182409395700802e+02;4.511704331079960184e+02;4.400593219968849326e+02;4.113849076062367089e+02;3.672655835183136901e+02;3.116826273674600998e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.869776243987799944e+02;4.181550375809176217e+02;4.384316194044984059e+02;4.440215508685864734e+02;4.329104397574753307e+02;4.050982860711650346e+02;3.625994820253620219e+02;3.091998466210021661e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.846167344060763185e+02;4.137180157716558142e+02;4.324536360923430607e+02;4.372236390666209900e+02;4.261125279555098473e+02;3.991203027590096895e+02;3.581624602161002144e+02;3.068389566282984902e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.823717510076831445e+02;4.094988271051418565e+02;4.267691385794830126e+02;4.307594670017138583e+02;4.196483558906027724e+02;3.934358052461496413e+02;3.539432715495862567e+02;3.045939732299053162e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.802369838331696883e+02;4.054867771831694085e+02;4.213637183421918735e+02;4.246126499052279542e+02;4.135015387941168115e+02;3.880303850088585591e+02;3.499312216276138088e+02;3.024592060553918600e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.782070218777085415e+02;4.016716966431233686e+02;4.162236742352828287e+02;4.187676074097207675e+02;4.076564962986096816e+02;3.828903409019494575e+02;3.461161410875678257e+02;3.004292440999307132e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.762767197867749474e+02;3.980439153816475937e+02;4.113359777637479624e+02;4.132095240573113415e+02;4.020984129462002556e+02;3.780026444304145912e+02;3.424883598260919939e+02;2.984989420089971190e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.744411848141916153e+02;3.945942380437855377e+02;4.066882400593685816e+02;4.079243117468659534e+02;3.968132006357548107e+02;3.733549067260352103e+02;3.390386824882299379e+02;2.966634070364137870e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.726957644204608755e+02;3.913139207154695782e+02;4.022686804785899994e+02;4.028985740248192542e+02;3.917874629137081683e+02;3.689353471452566282e+02;3.357583651599139785e+02;2.949179866426831040e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.710360344799502172e+02;3.881946487602788807e+02;3.980660967420664633e+02;3.981195721291178984e+02;3.870084610180067557e+02;3.647327634087330921e+02;3.326390932047232809e+02;2.932582567021723889e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.694577880670389050e+02;3.852285157442897798e+02;3.940698365401889305e+02;3.935751927002175421e+02;3.824640815891064562e+02;3.607365032068555593e+02;3.296729601887341801e+02;2.916800102892611335e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.679570247928035656e+02;3.824080033955988824e+02;3.902697705326235109e+02;3.892539170772913053e+02;3.781428059661802195e+02;3.569364371992901965e+02;3.268524478400432827e+02;2.901792470150257941e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.665299406652122798e+02;3.797259625477223608e+02;3.866562666734229765e+02;3.851447921018234979e+02;3.740336809907124120e+02;3.533229333400896621e+02;3.241704069921668179e+02;2.887521628874344515e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.651729184471274721e+02;3.771755950185687425e+02;3.832201657966325001e+02;3.812374023545851287e+02;3.701262912434739860e+02;3.498868324632991857e+02;3.216200394630131996e+02;2.873951406693497006e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.638825184876773164e+02;3.747504363790532693e+02;3.799527584005068661e+02;3.775218437556194999e+02;3.664107326445083572e+02;3.466194250671735517e+02;3.191948808234977264e+02;2.861047407098995450e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.626554700037556813e+02;3.724443395676778437e+02;3.768457625714937080e+02;3.739886984603223823e+02;3.628775873492112964e+02;3.435124292381603937e+02;3.168887840121223007e+02;2.848776922259779099e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.614886627895521087e+02;3.702514593095441455e+02;3.738913029920265672e+02;3.706290109879851116e+02;3.595178998768739689e+02;3.405579696586932528e+02;3.146959037539886026e+02;2.837108850117743373e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.603791393330980100e+02;3.681662373003065909e+02;3.710818909789188638e+02;3.674342655222934582e+02;3.563231544111823155e+02;3.377485576455854925e+02;3.126106817447510480e+02;2.826013615553202385e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.593240873198465124e+02;3.661833881175111287e+02;3.684104055017618293e+02;3.643963643262464984e+02;3.532852532151353557e+02;3.350770721684284581e+02;3.106278325619555289e+02;2.815463095420687409e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.583208325042850220e+02;3.642978858236089650e+02;3.658700751332138452e+02;3.615076072167829011e+02;3.503964961056717584e+02;3.325367417998804740e+02;3.087423302680534221e+02;2.805430547265072505e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.573668319315119106e+02;3.625049512266881493e+02;3.634544608854304215e+02;3.587606720470889741e+02;3.476495609359778314e+02;3.301211275520970503e+02;3.069493956711325495e+02;2.795890541537341392e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.564596674915964059e+02;3.608000397666320964e+02;3.611574398891299893e+02;3.561485961471174164e+02;3.450374850360062737e+02;3.278241065557966181e+02;3.052444842110765535e+02;2.786818897138185775e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.555970397903832350e+02;3.591788299960011273e+02;3.589731898739272538e+02;3.536647586752732764e+02;3.425536475641621337e+02;3.256398565405938825e+02;3.036232744404455275e+02;2.778192620126054635e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.547767623212074000e+02;3.576372126264381563e+02;3.568961744105956768e+02;3.513028638365344136e+02;3.401917527254233278e+02;3.235628410772623056e+02;3.020816570708825566e+02;2.769989845434295717e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.539967559227445690e+02;3.561712801128354613e+02;3.549211288778533344e+02;3.490569249244688876e+02;3.379458138133578018e+02;3.215877955445200200e+02;3.006157245572798615e+02;2.762189781449667407e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.532550435089508483e+02;3.547773167488610397e+02;3.530430471181016401e+02;3.469212491467007453e+02;3.358101380355896595e+02;3.197097137847683257e+02;2.992217611933054400e+02;2.754772657311730768e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.525497450577332756e+02;3.534517892487392601e+02;3.512571687482927700e+02;3.448904231953613930e+02;3.337793120842503072e+02;3.179238354149594556e+02;2.978962336931837172e+02;2.747719672799555042e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.518790728456482952e+02;3.521913377914143553e+02;3.495589670937637266e+02;3.429592995259515646e+02;3.318481884148404788e+02;3.162256337604304122e+02;2.966357822358588123e+02;2.741012950678705238e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.512413269165505199e+02;3.509927675043954878e+02;3.479441377144517560e+02;3.411229833098349218e+02;3.300118721987238359e+02;3.146108043811184416e+02;2.954372119488399449e+02;2.734635491387727484e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.506348907727055462e+02;3.498530403656975523e+02;3.464085874944089483e+02;3.393768200272920126e+02;3.282657089161809267e+02;3.130752541610756339e+02;2.942974848101420093e+02;2.728571129949277747e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.500582272774452690e+02;3.487692675033521823e+02;3.449484242669612399e+02;3.377163836696863655e+02;3.266052725585752228e+02;3.116150909336279256e+02;2.932137119477966394e+02;2.722804494996674975e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.495098747589798904e+02;3.477387018729696138e+02;3.435599469492145204e+02;3.361374655208384183e+02;3.250263544097273325e+02;3.102266136158811491e+02;2.921831463174140708e+02;2.717320969812021190e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.489884433054914439e+02;3.467587312947920850e+02;3.422396361609014548e+02;3.346360634891724430e+02;3.235249523780613004e+02;3.089063028275681404e+02;2.912031757392364852e+02;2.712106655277136724e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.484926112421172775e+02;3.458268718325886084e+02;3.409841453037913652e+02;3.332083719635948000e+02;3.220972608524837142e+02;3.076508119704579940e+02;2.902713162770330655e+02;2.707148334643395060e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.480211217808945321e+02;3.449407614976099694e+02;3.397902920790509143e+02;3.318507721673934157e+02;3.207396610562822730e+02;3.064569587457175999e+02;2.893852059420543696e+02;2.702433440031167606e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.475727798351733782e+02;3.440981542616439697e+02;3.386550504210560462e+02;3.305598229857062620e+02;3.194487118745951761e+02;3.053217170877227318e+02;2.885425987060884268e+02;2.697950020573956067e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.471464489904250286e+02;3.432969143639970184e+02;3.375755428272082668e+02;3.293322522433109611e+02;3.182211411321998753e+02;3.042422094938749524e+02;2.877413588084414755e+02;2.693686712126472571e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.467410486237662326e+02;3.425350108979707784e+02;3.365490330643148127e+02;3.281649484106259820e+02;3.170538372995148393e+02;3.032156997309814983e+02;2.869794553424152355e+02;2.689632708459884611e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.463555511648993956e+02;3.418105126631130020e+02;3.355729192330451269e+02;3.270549527169013118e+02;3.159438416057902259e+02;3.022395858997118125e+02;2.862549571075574590e+02;2.685777733871216242e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.459889794915247876e+02;3.411215832701944350e+02;3.346447271728835631e+02;3.259994516506080799e+02;3.148883405394969941e+02;3.013113938395502487e+02;2.855660277146388921e+02;2.682112017137470161e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.456404044526239545e+02;3.404664764865038933e+02;3.337621041908627717e+02;3.249957698280167051e+02;3.138846587169056193e+02;3.004287708575294573e+02;2.849109209309483504e+02;2.678626266748461831e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.453089425133362056e+02;3.398435318096636593e+02;3.329228130981813365e+02;3.240413632118887222e+02;3.129302521007776363e+02;2.995894797648480221e+02;2.842879762541081163e+02;2.675311647355584341e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.449937535154582520e+02;3.392511702587461286e+02;3.321247265395901991e+02;3.231338126630932379e+02;3.120227015519821521e+02;2.987913932062568847e+02;2.836956147031905857e+02;2.672159757376804805e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.446940385478914095e+02;3.386878903720227640e+02;3.313658216011750142e+02;3.222708178088030877e+02;3.111597066976919450e+02;2.980324882678416998e+02;2.831323348164672211e+02;2.669162607701136380e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.444090379216373208e+02;3.381522644012021033e+02;3.306441746828661508e+02;3.214501912117283382e+02;3.103390801006172524e+02;2.973108413495328364e+02;2.825967088456465603e+02;2.666312601438595493e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.441380292442108271e+02;3.376429346925088453e+02;3.299579566226804559e+02;3.206698528256085865e+02;3.095587417144974438e+02;2.966246232893471415e+02;2.820873791369533023e+02;2.663602514664330556e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.438803255885880503e+02;3.371586102454322713e+02;3.293054280603351458e+02;3.199278247229091789e+02;3.088167136117980931e+02;2.959720947270017746e+02;2.816030546898767284e+02;2.661025478108102789e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.436352737520491019e+02;3.366980634404209809e+02;3.286849350284826983e+02;3.192222260813589401e+02;3.081111149702477974e+02;2.953516016951493839e+02;2.811425078848653811e+02;2.658574959742713304e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.434022526005020950e+02;3.362601269272294076e+02;3.280949047603921258e+02;3.185512684166203599e+02;3.074401573055092740e+02;2.947615714270587546e+02;2.807045713716738646e+02;2.656244748227243235e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.431806714940912570e+02;3.358436906660297723e+02;3.275338417034489567e+02;3.179132510490098866e+02;3.068021399378987439e+02;2.942005083701156423e+02;2.802881351104741725e+02;2.654028937163134856e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.429699687900994149e+02;3.354476991137882464e+02;3.270003237283709723e+02;3.173065567927765187e+02;3.061954456816654329e+02;2.936669903950376010e+02;2.798921435582327035e+02;2.651921910123216435e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.427696104193493625e+02;3.350711485487752270e+02;3.264929985245300372e+02;3.167296478570134468e+02;3.056185367459023610e+02;2.931596651911966660e+02;2.795155929932196273e+02;2.649918326415715910e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.425790885324960868e+02;3.347130845264267123e+02;3.260105801722436922e+02;3.161810619478116564e+02;3.050699508367005137e+02;2.926772468389103210e+02;2.791575289708711125e+02;2.648013107547182585e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.423979202127785015e+02;3.343725994601090861e+02;3.255518458833483919e+02;3.156594085617764449e+02;3.045482974506653022e+02;2.922185125500150207e+02;2.788170439045534863e+02;2.646201424350006732e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.422256462519680440e+02;3.340488303206548721e+02;3.251156329017920257e+02;3.151633654615117734e+02;3.040522543504006308e+02;2.917822995684586544e+02;2.784932747650992724e+02;2.644478684741902157e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.420618299864113965e+02;3.337409564488381761e+02;3.247008355563909845e+02;3.146916753241383731e+02;3.035805642130272872e+02;2.913675022230576133e+02;2.781854008932825764e+02;2.642840522086335682e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.419060561902166455e+02;3.334481974752462747e+02;3.243064024582792513e+02;3.142431425543517776e+02;3.031320314432406349e+02;2.909730691249458800e+02;2.778926419196906750e+02;2.641282784124388741e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.417579300227787371e+02;3.331698113422727374e+02;3.239313338359486352e+02;3.138166302539403318e+02;3.027055191428291891e+02;2.905980005026152639e+02;2.776142557867171945e+02;2.639801522450009088e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.416170760279744059e+02;3.329050924232211628e+02;3.235746790011223766e+02;3.134110573400844260e+02;3.022999462289732833e+02;2.902413456677890622e+02;2.773495368676655630e+02;2.638392982501966344e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.414831371824922712e+02;3.326533697337488320e+02;3.232355339390416020e+02;3.130253958051300174e+02;3.019142846940189315e+02;2.899022006057082308e+02;2.770978141781932891e+02;2.637053594047144998e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.413557739908837902e+02;3.324140052311203704e+02;3.229130390170539044e+02;3.126586681108930179e+02;3.015475569997818752e+02;2.895797056837205901e+02;2.768584496755647706e+02;2.635779962131060188e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.412346636250424581e+02;3.321863921969568310e+02;3.226063768056989147e+02;3.123099447108881463e+02;3.011988335997770605e+02;2.892730434723655435e+02;2.766308366414012880e+02;2.634568858472646866e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.411194991059300037e+02;3.319699536993841775e+02;3.223147700067653432e+02;3.119783416942030954e+02;3.008672305830919527e+02;2.889814366734320288e+02;2.764143981438286346e+02;2.633417213281522322e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.410099885254750234e+02;3.317641411306810824e+02;3.220374794830697738e+02;3.116630185450450199e+02;3.005519074339339340e+02;2.887041461497364594e+02;2.762085855751255394e+02;2.632322107476972519e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.409058543066720972e+02;3.315684328167202466e+02;3.217738023849618116e+02;3.113631760122812580e+02;3.002520649011701153e+02;2.884404690516284973e+02;2.760128772611647037e+02;2.631280765288943257e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.408068325000060668e+02;3.313823326946783823e+02;3.215230703688075664e+02;3.110780540835733063e+02;2.999669429724622205e+02;2.881897370354742520e+02;2.758267771391228393e+02;2.630290547222282953e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.407126721144179555e+02;3.312053690556633114e+02;3.212846479029360012e+02;3.108069300589701811e+02;2.996958189478590953e+02;2.879513145696026868e+02;2.756498135001077685e+02;2.629348943366401841e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.406231344811165513e+02;3.310370933490714265e+02;3.210579306567535127e+02;3.105491167190768920e+02;2.994380056079657493e+02;2.877245973234201983e+02;2.754815377935158835e+02;2.628453567033387799e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.405379926486236286e+02;3.308770790456438249e+02;3.208423439689441921e+02;3.103039605831563108e+02;2.991928494720452250e+02;2.875090106356108777e+02;2.753215234900882820e+02;2.627602148708458571e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.404570308075187199e+02;3.307249205563408054e+02;3.206373413908730754e+02;3.100708402527483827e+02;2.989597291416372400e+02;2.873040080575397610e+02;2.751693650007852625e+02;2.626792530297409485e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.403800437434261426e+02;3.305802322042931678e+02;3.204424033015001214e+02;3.098491648366081677e+02;2.987380537254970818e+02;2.871090699681668070e+02;2.750246766487376249e+02;2.626022659656483711e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.403068363168568453e+02;3.304426472472255227e+02;3.202570355902940378e+02;3.096383724529712254e+02;2.985272613418601395e+02;2.869237022569607234e+02;2.748870916916699798e+02;2.625290585390790739e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.402372229685877869e+02;3.303118169478722166e+02;3.200807684048081114e+02;3.094379288053488608e+02;2.983268176942377750e+02;2.867474350714747970e+02;2.747562613923166737e+02;2.624594451908100154e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.401710272493236289e+02;3.301874096900318705e+02;3.199131549597427693e+02;3.092473258282443567e+02;2.981362147171332140e+02;2.865798216264094549e+02;2.746318541344763275e+02;2.623932494715458574e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.401080813724500445e+02;3.300691101380178907e+02;3.197537704044766542e+02;3.090660803993567356e+02;2.979549692882456498e+02;2.864204370711433398e+02;2.745135545824623478e+02;2.623303035946722730e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.400482257887442188e+02;3.299566184373754822e+02;3.196022107461959081e+02;3.088937331150085583e+02;2.977826220038974725e+02;2.862688774128625937e+02;2.744010628818199393e+02;2.622704480109664473e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.399913087819645625e+02;3.298496494548394367e+02;3.194580918258912448e+02;3.087298471256928565e+02;2.976187360145817706e+02;2.861247584925579304e+02;2.742940938992838937e+02;2.622135310041867911e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.399371860842948649e+02;3.297479320556049061e+02;3.193210483446285934e+02;3.085740070287886851e+02;2.974628959176775993e+02;2.859877150112952791e+02;2.741923765000493631e+02;2.621594083065170935e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.398857205106678521e+02;3.296512084160813174e+02;3.191907329376238067e+02;3.084258178156380836e+02;2.973147067045269978e+02;2.858573996042904923e+02;2.740956528605257745e+02;2.621079427328900806e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.398367816110417152e+02;3.295592333703850727e+02;3.190668152937756190e+02;3.082849038703157021e+02;2.971737927592046162e+02;2.857334819604423046e+02;2.740036778148295298e+02;2.620590038332639438e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.397902453397474005e+02;3.294717737889168347e+02;3.189489813184244440e+02;3.081509080175531494e+02;2.970397969064420636e+02;2.856156479850911296e+02;2.739162182333612918e+02;2.620124675619696291e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.397459937410699240e+02;3.293886079874464485e+02;3.188369323372149324e+02;3.080234906174052867e+02;2.969123795062942008e+02;2.855035990038816180e+02;2.738330524318909056e+02;2.619682159632921525e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.397039146502650624e+02;3.293095251652089814e+02;3.187303843390449174e+02;3.079023287043630148e+02;2.967912175932518721e+02;2.853970510057116030e+02;2.737539696096534385e+02;2.619261368724872909e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.396639014092549473e+02;3.292343248705871588e+02;3.186290672561808606e+02;3.077871151687310203e+02;2.966760040576199344e+02;2.852957339228475462e+02;2.736787693150316159e+02;2.618861236314771759e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.396258525962813906e+02;3.291628164930252751e+02;3.185327242797159215e+02;3.076775579781955230e+02;2.965664468670844371e+02;2.851993909463826071e+02;2.736072609374697322e+02;2.618480748185036191e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.395896717688314652e+02;3.290948187798880440e+02;3.184411112086350499e+02;3.075733794376083665e+02;2.964622683264972238e+02;2.851077778753017355e+02;2.735392632243325011e+02;2.618118939910536938e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.395552672191843726e+02;3.290301593770384443e+02;3.183539958308377322e+02;3.074743154851116742e+02;2.963632043740005884e+02;2.850206624975043610e+02;2.734746038214829014e+02;2.617774894414066011e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.395225517419594894e+02;3.289686743919709215e+02;3.182711573345485476e+02;3.073801150228192682e+02;2.962690039117081255e+02;2.849378240012151764e+02;2.734131188364153786e+02;2.617447739641817179e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.394914424130761290e+02;3.289102079783923500e+02;3.181923857486246447e+02;3.072905392803572795e+02;2.961794281692461936e+02;2.848590524152912735e+02;2.733546524228367502e+02;2.617136646352983576e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.394618603795657918e+02;3.288546119411973905e+02;3.181174814103408721e+02;3.072053612096520396e+02;2.960942500985408969e+02;2.847841480770075009e+02;2.732990563856417907e+02;2.616840826017880204e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.394337306597031443e+02;3.288017453608379128e+02;3.180462544593036114e+02;3.071243649094299144e+02;2.960132537983187717e+02;2.847129211259702402e+02;2.732461898052823130e+02;2.616559528819253160e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.394069819529491951e+02;3.287514742361333901e+02;3.179785243562106984e+02;3.070473450779714426e+02;2.959362339668603568e+02;2.846451910228773272e+02;2.731959186805777904e+02;2.616292041751713668e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.393815464592257740e+02;3.287036711446175445e+02;3.179141194252376295e+02;3.069741064927321759e+02;2.958629953816210332e+02;2.845807860919042582e+02;2.731481155890619448e+02;2.616037686814479457e+02;2.500000000000000284e+02
3.500000000000000000e+02;3.393573597070621872e+02;3.286582149195597253e+02;3.178528764188900482e+02;3.069044635155107699e+02;2.957933524043996272e+02;2.845195430855566769e+02;2.731026593640041256e+02;2.615795819292843589e+02;2.500000000000000284e+02
